region_code,region_name,reporting_year,poverty_line,reporting_pop,headcount,poverty_gap,poverty_severity,watts,mean,spr,pg,pop_in_poverty,estimate_type
SAS,South Asia,2014,3,1519839246,0.20026957098767595,0.035815458983910434,0.009960472865971962,0.04253490289392763,5.147268621856224,0.30369514643662515,7.5516105347882245,304377554,actual
SAS,South Asia,2015,3,1537370078,0.17126755704164418,0.029695155332957832,0.008107127494212187,0.03514370972958193,5.332763912689431,0.2908592663643607,7.261423560658269,263301618,projection
SAS,South Asia,2016,3,1555111864,0.14368073097174958,0.02422379820928949,0.006506611440867046,0.028584545550419754,5.542165943412736,0.27703809005433705,6.965769561700202,223439609,projection
SAS,South Asia,2017,3,1572520427,0.11946312930964284,0.019496113142373993,0.005127028521102418,0.022916715938343775,5.756473774884196,0.2638946212714921,6.680851612252138,187858211,projection
SAS,South Asia,2018,3,1589164714,0.09943727334598282,0.015738690200855186,0.004059363591058202,0.018434006044448517,5.967847355954135,0.25179857300836717,6.421763635926542,158022206,projection
SAS,South Asia,2019,3,1605412986,0.08713225320863296,0.013532659282669075,0.003453178641206485,0.01582065089132549,6.097878309244467,0.24344907447266656,6.254957351762913,139883251,projection
SAS,South Asia,2020,3,1621073417,0.09389874547695186,0.014672231480068926,0.0037555559014550216,0.017160479014349313,5.9790029176447455,0.24717345672999835,6.3590469545797585,152216760,actual
SAS,South Asia,2021,3,1634785356,0.07870147493584628,0.012036098779222277,0.0030405941063979766,0.014045788774763831,6.169385819599487,0.23634757907844875,6.141207515553636,128660019,actual
SAS,South Asia,2022,3,1648009565,0.06129091945702777,0.009156768580807278,0.0022809130405478514,0.01065855988916697,6.433048941982665,0.22235073358424345,5.860930795667016,101008022,actual
SAS,South Asia,2023,3,1662580579,0.04676008589923634,0.006882339182250073,0.0016903692552269834,0.007992565657274938,6.730455711773463,0.20915867397916357,5.581999664761816,77742411,actual
SAS,South Asia,2024,3,1677384532,0.03789207979508707,0.005459234925130375,0.0013255237073321238,0.006328319726150092,6.997927396462356,0.20050958823829196,5.364430930216752,63559589,actual
SAS,South Asia,2025,3,1692524608,0.031165808733699854,0.0044328546970535745,0.001067137444266601,0.00513178149538516,7.247177292135488,0.19280215691705915,5.177939011144202,52748898,nowcast
SSF,Sub-Saharan Africa,1981,3,401805572,0.5758037819852891,0.2684951995366745,0.15784603414000384,0.43391161121940297,4.412606746145205,0.5965902022086691,16.492136975007146,231361168,projection
SSF,Sub-Saharan Africa,1982,3,414407128,0.5845193742283372,0.27442577467806284,0.16197937671762147,0.44465150706633055,4.317175559453081,0.6032554810250512,16.798820453474125,242228995,projection
